County,Year,Age, Female Population , Male Population , Total Population , Female Voters , Male Voters , Unknown Voters , Total Voters , Female Ballots , Male Ballots , Unknown Ballots , Total Ballots ,Female Registered Population,Male Registered Population,Total Registered Population,Female Pop Turnout,Male Pop Turnout,Total Pop Turnout,Female Voter Turnout, Male Voter Turnout ,Total Voter Turnout
Cowlitz,2013,65-,9449.52 ,8014.63 ,17464.15 ,8099.00 ,7249.00 ,,15348.00 ,5028.00 ,4831.00 ,,9859.00 ,0.86 ,0.90 ,0.88 ,0.53 ,0.60 ,0.56 ,0.62 ,0.67 ,0.64 
Douglas,2013,0TOTAL,14672.10 ,14418.37 ,29090.48 ,10013.00 ,9123.00 ,385.00 ,19521.00 ,4659.00 ,4301.00 ,165.00 ,9125.00 ,0.68 ,0.63 ,0.67 ,0.32 ,0.30 ,0.31 ,0.47 ,0.47 ,0.47 
Douglas,2013,18-24,1727.07 ,1815.01 ,3542.07 ,865.00 ,792.00 ,24.00 ,1681.00 ,134.00 ,108.00 ,4.00 ,246.00 ,0.50 ,0.44 ,0.47 ,0.08 ,0.06 ,0.07 ,0.15 ,0.14 ,0.15 
Douglas,2013,25-34,2345.51 ,2461.87 ,4807.38 ,1323.00 ,1173.00 ,49.00 ,2545.00 ,235.00 ,222.00 ,8.00 ,465.00 ,0.56 ,0.48 ,0.53 ,0.10 ,0.09 ,0.10 ,0.18 ,0.19 ,0.18 
Douglas,2013,35-44,2371.88 ,2358.21 ,4730.08 ,1363.00 ,1250.00 ,75.00 ,2688.00 ,367.00 ,334.00 ,20.00 ,721.00 ,0.57 ,0.53 ,0.57 ,0.15 ,0.14 ,0.15 ,0.27 ,0.27 ,0.27 
Douglas,2013,45-54,2516.44 ,2523.52 ,5039.96 ,1718.00 ,1515.00 ,63.00 ,3296.00 ,723.00 ,631.00 ,27.00 ,1381.00 ,0.68 ,0.60 ,0.65 ,0.29 ,0.25 ,0.27 ,0.42 ,0.42 ,0.42 
Douglas,2013,55-64,2533.49 ,2481.40 ,5014.89 ,2046.00 ,1924.00 ,64.00 ,4034.00 ,1255.00 ,1143.00 ,33.00 ,2431.00 ,0.81 ,0.78 ,0.80 ,0.50 ,0.46 ,0.48 ,0.61 ,0.59 ,0.60 
Douglas,2013,65-,3177.72 ,2778.37 ,5956.10 ,2698.00 ,2469.00 ,110.00 ,5277.00 ,1945.00 ,1863.00 ,73.00 ,3881.00 ,0.85 ,0.89 ,0.89 ,0.61 ,0.67 ,0.65 ,0.72 ,0.75 ,0.74 
Ferry,2013,0TOTAL,3004.66 ,3210.13 ,6214.80 ,2260.00 ,2205.00 ,0.00 ,4465.00 ,1221.00 ,1180.00 ,0.00 ,2401.00 ,0.75 ,0.69 ,0.72 ,0.41 ,0.37 ,0.39 ,0.54 ,0.54 ,0.54 
Ferry,2013,18-24,284.95 ,408.83 ,693.78 ,138.00 ,175.00 ,,313.00 ,26.00 ,30.00 ,,56.00 ,0.48 ,0.43 ,0.45 ,0.09 ,0.07 ,0.08 ,0.19 ,0.17 ,0.18 
Ferry,2013,25-34,301.77 ,331.15 ,632.93 ,228.00 ,214.00 ,,442.00 ,50.00 ,45.00 ,,95.00 ,0.76 ,0.65 ,0.70 ,0.17 ,0.14 ,0.15 ,0.22 ,0.21 ,0.21 
Ferry,2013,35-44,352.19 ,368.50 ,720.69 ,266.00 ,241.00 ,,507.00 ,86.00 ,73.00 ,,159.00 ,0.76 ,0.65 ,0.70 ,0.24 ,0.20 ,0.22 ,0.32 ,0.30 ,0.31 
Ferry,2013,45-54,539.60 ,496.34 ,1035.94 ,382.00 ,306.00 ,,688.00 ,187.00 ,133.00 ,,320.00 ,0.71 ,0.62 ,0.66 ,0.35 ,0.27 ,0.31 ,0.49 ,0.43 ,0.47 
Ferry,2013,55-64,707.63 ,748.04 ,1455.68 ,583.00 ,564.00 ,,1147.00 ,379.00 ,357.00 ,,736.00 ,0.82 ,0.75 ,0.79 ,0.54 ,0.48 ,0.51 ,0.65 ,0.63 ,0.64 
Ferry,2013,65-,818.51 ,857.26 ,1675.77 ,663.00 ,705.00 ,,1368.00 ,493.00 ,542.00 ,,1035.00 ,0.81 ,0.82 ,0.82 ,0.60 ,0.63 ,0.62 ,0.74 ,0.77 ,0.76 
Franklin,2013,0TOTAL,27198.21 ,29124.81 ,56323.01 ,15369.00 ,14130.00 ,296.00 ,29795.00 ,6379.00 ,6029.00 ,103.00 ,12511.00 ,0.57 ,0.49 ,0.53 ,0.23 ,0.21 ,0.22 ,0.42 ,0.43 ,0.42 
Franklin,2013,18-24,4016.68 ,4429.85 ,8446.53 ,1800.00 ,1668.00 ,14.00 ,3482.00 ,266.00 ,246.00 ,,512.00 ,0.45 ,0.38 ,0.41 ,0.07 ,0.06 ,0.06 ,0.15 ,0.15 ,0.15 
Franklin,2013,25-34,6412.06 ,7128.50 ,13540.56 ,3304.00 ,2858.00 ,50.00 ,6212.00 ,720.00 ,649.00 ,11.00 ,1380.00 ,0.52 ,0.40 ,0.46 ,0.11 ,0.09 ,0.10 ,0.22 ,0.23 ,0.22 
Franklin,2013,35-44,5518.69 ,5988.81 ,11507.51 ,2643.00 ,2412.00 ,50.00 ,5105.00 ,844.00 ,785.00 ,10.00 ,1639.00 ,0.48 ,0.40 ,0.44 ,0.15 ,0.13 ,0.14 ,0.32 ,0.33 ,0.32 
Franklin,2013,45-54,4222.45 ,4608.96 ,8831.41 ,2331.00 ,2195.00 ,67.00 ,4593.00 ,1039.00 ,989.00 ,18.00 ,2046.00 ,0.55 ,0.48 ,0.52 ,0.25 ,0.21 ,0.23 ,0.45 ,0.45 ,0.45 
Franklin,2013,55-64,3542.35 ,3775.02 ,7317.37 ,2615.00 ,2521.00 ,51.00 ,5187.00 ,1599.00 ,1553.00 ,26.00 ,3178.00 ,0.74 ,0.67 ,0.71 ,0.45 ,0.41 ,0.43 ,0.61 ,0.62 ,0.61 
Franklin,2013,65-,3485.97 ,3193.67 ,6679.63 ,2676.00 ,2476.00 ,64.00 ,5216.00 ,1911.00 ,1807.00 ,38.00 ,3756.00 ,0.77 ,0.78 ,0.78 ,0.55 ,0.57 ,0.56 ,0.71 ,0.73 ,0.72 
Garfield,2013,0TOTAL,921.81 ,886.77 ,1808.58 ,819.00 ,746.00 ,0.00 ,1565.00 ,521.00 ,469.00 ,0.00 ,990.00 ,0.89 ,0.84 ,0.87 ,0.57 ,0.53 ,0.55 ,0.64 ,0.63 ,0.63 
Garfield,2013,18-24,55.91 ,76.54 ,132.45 ,53.00 ,66.00 ,,119.00 ,7.00 ,22.00 ,,29.00 ,0.95 ,0.86 ,0.90 ,0.13 ,0.29 ,0.22 ,0.13 ,0.33 ,0.24 
Garfield,2013,25-34,86.48 ,84.82 ,171.30 ,96.00 ,88.00 ,,184.00 ,37.00 ,30.00 ,,67.00 ,1.11 ,1.04 ,1.07 ,0.43 ,0.35 ,0.39 ,0.39 ,0.34 ,0.36 
Garfield,2013,35-44,120.20 ,117.23 ,237.43 ,93.00 ,91.00 ,,184.00 ,57.00 ,51.00 ,,108.00 ,0.77 ,0.78 ,0.77 ,0.47 ,0.44 ,0.45 ,0.61 ,0.56 ,0.59 
Garfield,2013,45-54,152.06 ,148.58 ,300.64 ,127.00 ,103.00 ,,230.00 ,73.00 ,61.00 ,,134.00 ,0.84 ,0.69 ,0.77 ,0.48 ,0.41 ,0.45 ,0.57 ,0.59 ,0.58 
Garfield,2013,55-64,207.19 ,207.30 ,414.49 ,199.00 ,173.00 ,,372.00 ,154.00 ,130.00 ,,284.00 ,0.96 ,0.83 ,0.90 ,0.74 ,0.63 ,0.69 ,0.77 ,0.75 ,0.76 
Garfield,2013,65-,299.98 ,252.28 ,552.26 ,251.00 ,225.00 ,,476.00 ,193.00 ,175.00 ,,368.00 ,0.84 ,0.89 ,0.86 ,0.64 ,0.69 ,0.67 ,0.77 ,0.78 ,0.77 
Grant,2013,0TOTAL,31470.06 ,32809.27 ,64279.33 ,19363.00 ,17645.00 ,7.00 ,37015.00 ,8364.00 ,7770.00 ,1.00 ,16135.00 ,0.62 ,0.54 ,0.58 ,0.27 ,0.24 ,0.25 ,0.43 ,0.44 ,0.44 
Grant,2013,18-24,4180.11 ,4863.37 ,9043.48 ,2003.00 ,1829.00 ,1.00 ,3833.00 ,283.00 ,270.00 ,,553.00 ,0.48 ,0.38 ,0.42 ,0.07 ,0.06 ,0.06 ,0.14 ,0.15 ,0.14 
Grant,2013,25-34,5831.92 ,6472.11 ,12304.02 ,2990.00 ,2614.00 ,1.00 ,5605.00 ,548.00 ,507.00 ,,1055.00 ,0.51 ,0.40 ,0.46 ,0.09 ,0.08 ,0.09 ,0.18 ,0.19 ,0.19 
Grant,2013,35-44,5366.54 ,5643.32 ,11009.86 ,2654.00 ,2359.00 ,4.00 ,5017.00 ,774.00 ,705.00 ,1.00 ,1480.00 ,0.49 ,0.42 ,0.46 ,0.14 ,0.12 ,0.13 ,0.29 ,0.30 ,0.29 
Grant,2013,45-54,5185.57 ,5470.27 ,10655.85 ,3231.00 ,2944.00 ,,6175.00 ,1311.00 ,1175.00 ,,2486.00 ,0.62 ,0.54 ,0.58 ,0.25 ,0.21 ,0.23 ,0.41 ,0.40 ,0.40 
Grant,2013,55-64,4891.86 ,4901.54 ,9793.40 ,3558.00 ,3415.00 ,1.00 ,6974.00 ,2073.00 ,1963.00 ,,4036.00 ,0.73 ,0.70 ,0.71 ,0.42 ,0.40 ,0.41 ,0.58 ,0.57 ,0.58 
Grant,2013,65-,6014.07 ,5458.65 ,11472.72 ,4927.00 ,4484.00 ,,9411.00 ,3375.00 ,3150.00 ,,6525.00 ,0.82 ,0.82 ,0.82 ,0.56 ,0.58 ,0.57 ,0.69 ,0.70 ,0.69 
Grays Harbor,2013,0TOTAL,28080.47 ,29852.75 ,57933.22 ,19853.00 ,17948.00 ,37.00 ,37838.00 ,9723.00 ,8569.00 ,8.00 ,18300.00 ,0.71 ,0.60 ,0.65 ,0.35 ,0.29 ,0.32 ,0.49 ,0.48 ,0.48 
Grays Harbor,2013,18-24,2947.26 ,3380.92 ,6328.18 ,1479.00 ,1502.00 ,10.00 ,2991.00 ,239.00 ,240.00 ,,479.00 ,0.50 ,0.44 ,0.47 ,0.08 ,0.07 ,0.08 ,0.16 ,0.16 ,0.16 
Grays Harbor,2013,25-34,3991.05 ,4984.15 ,8975.20 ,2433.00 ,2155.00 ,4.00 ,4592.00 ,504.00 ,395.00 ,2.00 ,901.00 ,0.61 ,0.43 ,0.51 ,0.13 ,0.08 ,0.10 ,0.21 ,0.18 ,0.20 
Grays Harbor,2013,35-44,3866.17 ,4584.96 ,8451.12 ,2487.00 ,2255.00 ,5.00 ,4747.00 ,735.00 ,625.00 ,1.00 ,1361.00 ,0.64 ,0.49 ,0.56 ,0.19 ,0.14 ,0.16 ,0.30 ,0.28 ,0.29 
Grays Harbor,2013,45-54,4830.03 ,5216.91 ,10046.94 ,3300.00 ,2929.00 ,8.00 ,6237.00 ,1452.00 ,1214.00 ,2.00 ,2668.00 ,0.68 ,0.56 ,0.62 ,0.30 ,0.23 ,0.27 ,0.44 ,0.41 ,0.43 
Grays Harbor,2013,55-64,5548.25 ,5501.60 ,11049.84 ,4396.00 ,3947.00 ,5.00 ,8348.00 ,2634.00 ,2339.00 ,1.00 ,4974.00 ,0.79 ,0.72 ,0.76 ,0.47 ,0.43 ,0.45 ,0.60 ,0.59 ,0.60 
Grays Harbor,2013,65-,6897.72 ,6184.20 ,13081.92 ,5758.00 ,5160.00 ,5.00 ,10923.00 ,4159.00 ,3756.00 ,2.00 ,7917.00 ,0.83 ,0.83 ,0.83 ,0.60 ,0.61 ,0.61 ,0.72 ,0.73 ,0.72 
Island,2013,0TOTAL,32435.53 ,31165.19 ,63600.71 ,26354.00 ,23889.00 ,0.00 ,50243.00 ,15300.00 ,13429.00 ,0.00 ,28729.00 ,0.81 ,0.77 ,0.79 ,0.47 ,0.43 ,0.45 ,0.58 ,0.56 ,0.57 
Island,2013,18-24,3334.93 ,3945.76 ,7280.69 ,1861.00 ,1785.00 ,,3646.00 ,390.00 ,314.00 ,,704.00 ,0.56 ,0.45 ,0.50 ,0.12 ,0.08 ,0.10 ,0.21 ,0.18 ,0.19 
Island,2013,25-34,4404.93 ,5023.15 ,9428.07 ,3130.00 ,2796.00 ,,5926.00 ,718.00 ,580.00 ,,1298.00 ,0.71 ,0.56 ,0.63 ,0.16 ,0.12 ,0.14 ,0.23 ,0.21 ,0.22 
Island,2013,35-44,4033.20 ,4009.85 ,8043.04 ,2984.00 ,2810.00 ,,5794.00 ,1172.00 ,963.00 ,,2135.00 ,0.74 ,0.70 ,0.72 ,0.29 ,0.24 ,0.27 ,0.39 ,0.34 ,0.37 
Island,2013,45-54,5270.23 ,4786.97 ,10057.20 ,4198.00 ,3812.00 ,,8010.00 ,2242.00 ,1903.00 ,,4145.00 ,0.80 ,0.80 ,0.80 ,0.43 ,0.40 ,0.41 ,0.53 ,0.50 ,0.52 
Island,2013,55-64,6610.33 ,5683.75 ,12294.08 ,6023.00 ,5057.00 ,,11080.00 ,4215.00 ,3425.00 ,,7640.00 ,0.91 ,0.89 ,0.90 ,0.64 ,0.60 ,0.62 ,0.70 ,0.68 ,0.69 
Island,2013,65-,8781.91 ,7715.71 ,16497.63 ,8158.00 ,7629.00 ,,15787.00 ,6563.00 ,6244.00 ,,12807.00 ,0.93 ,0.99 ,0.96 ,0.75 ,0.81 ,0.78 ,0.80 ,0.82 ,0.81 
Jefferson,2013,0TOTAL,13230.87 ,12858.92 ,26089.79 ,11906.00 ,10851.00 ,0.00 ,22757.00 ,7854.00 ,6887.00 ,0.00 ,14741.00 ,0.90 ,0.84 ,0.87 ,0.59 ,0.54 ,0.57 ,0.66 ,0.63 ,0.65 
Jefferson,2013,18-24,798.81 ,890.82 ,1689.63 ,556.00 ,531.00 ,,1087.00 ,129.00 ,114.00 ,,243.00 ,0.70 ,0.60 ,0.64 ,0.16 ,0.13 ,0.14 ,0.23 ,0.21 ,0.22 
Jefferson,2013,25-34,1096.19 ,1269.34 ,2365.53 ,993.00 ,949.00 ,,1942.00 ,306.00 ,249.00 ,,555.00 ,0.91 ,0.75 ,0.82 ,0.28 ,0.20 ,0.23 ,0.31 ,0.26 ,0.29 
Jefferson,2013,35-44,1272.37 ,1369.47 ,2641.84 ,1136.00 ,931.00 ,,2067.00 ,498.00 ,375.00 ,,873.00 ,0.89 ,0.68 ,0.78 ,0.39 ,0.27 ,0.33 ,0.44 ,0.40 ,0.42 
Jefferson,2013,45-54,2071.13 ,1878.34 ,3949.47 ,1632.00 ,1383.00 ,,3015.00 ,925.00 ,698.00 ,,1623.00 ,0.79 ,0.74 ,0.76 ,0.45 ,0.37 ,0.41 ,0.57 ,0.50 ,0.54 
Jefferson,2013,55-64,3312.08 ,2934.03 ,6246.11 ,3096.00 ,2617.00 ,,5713.00 ,2334.00 ,1843.00 ,,4177.00 ,0.93 ,0.89 ,0.91 ,0.70 ,0.63 ,0.67 ,0.75 ,0.70 ,0.73 
Jefferson,2013,65-,4680.29 ,4516.91 ,9197.21 ,4493.00 ,4440.00 ,,8933.00 ,3662.00 ,3608.00 ,,7270.00 ,0.96 ,0.98 ,0.97 ,0.78 ,0.80 ,0.79 ,0.82 ,0.81 ,0.81 
King,2013,0TOTAL,787750.10 ,772999.50 ,1560749.60 ,604390.00 ,562641.00 ,15.00 ,1167046.00 ,289264.00 ,262275.00 ,0.00 ,551539.00 ,0.77 ,0.73 ,0.75 ,0.37 ,0.34 ,0.35 ,0.48 ,0.47 ,0.47 
King,2013,18-24,85863.96 ,87511.60 ,173375.56 ,51387.00 ,48802.00 ,11.00 ,100200.00 ,11013.00 ,9869.00 ,,20882.00 ,0.60 ,0.56 ,0.58 ,0.13 ,0.11 ,0.12 ,0.21 ,0.20 ,0.21 
King,2013,25-34,155147.66 ,162115.89 ,317263.55 ,111310.00 ,103880.00 ,2.00 ,215192.00 ,33377.00 ,29729.00 ,,63106.00 ,0.72 ,0.64 ,0.68 ,0.22 ,0.18 ,0.20 ,0.30 ,0.29 ,0.29 
King,2013,35-44,146247.03 ,152511.06 ,298758.09 ,108071.00 ,104658.00 ,1.00 ,212730.00 ,43447.00 ,40403.00 ,,83850.00 ,0.74 ,0.69 ,0.71 ,0.30 ,0.26 ,0.28 ,0.40 ,0.39 ,0.39 
King,2013,45-54,141999.95 ,145472.94 ,287472.89 ,112950.00 ,110641.00 ,,223591.00 ,55846.00 ,53504.00 ,,109350.00 ,0.80 ,0.76 ,0.78 ,0.39 ,0.37 ,0.38 ,0.49 ,0.48 ,0.49 
King,2013,55-64,125462.52 ,121284.72 ,246747.24 ,107163.00 ,100685.00 ,1.00 ,207849.00 ,66144.00 ,61295.00 ,,127439.00 ,0.85 ,0.83 ,0.84 ,0.53 ,0.51 ,0.52 ,0.62 ,0.61 ,0.61 
King,2013,65-,133028.96 ,104103.30 ,237132.26 ,113509.00 ,93975.00 ,,207484.00 ,79437.00 ,67475.00 ,,146912.00 ,0.85 ,0.90 ,0.87 ,0.60 ,0.65 ,0.62 ,0.70 ,0.72 ,0.71 
Kitsap,2013,0TOTAL,99169.71 ,100592.63 ,199762.35 ,79739.00 ,74216.00 ,0.00 ,153955.00 ,39741.00 ,36376.00 ,0.00 ,76117.00 ,0.80 ,0.74 ,0.77 ,0.40 ,0.36 ,0.38 ,0.50 ,0.49 ,0.49 
Kitsap,2013,18-24,9571.00 ,15512.06 ,25083.05 ,7215.00 ,6853.00 ,,14068.00 ,1395.00 ,1220.00 ,,2615.00 ,0.75 ,0.44 ,0.56 ,0.15 ,0.08 ,0.10 ,0.19 ,0.18 ,0.19 
Kitsap,2013,25-34,14742.95 ,16587.24 ,31330.19 ,11570.00 ,11187.00 ,,22757.00 ,2735.00 ,2464.00 ,,5199.00 ,0.78 ,0.67 ,0.73 ,0.19 ,0.15 ,0.17 ,0.24 ,0.22 ,0.23 
Kitsap,2013,35-44,14940.62 ,14390.49 ,29331.12 ,11170.00 ,10400.00 ,,21570.00 ,4058.00 ,3450.00 ,,7508.00 ,0.75 ,0.72 ,0.74 ,0.27 ,0.24 ,0.26 ,0.36 ,0.33 ,0.35 
Kitsap,2013,45-54,18607.62 ,17278.14 ,35885.76 ,14891.00 ,13948.00 ,,28839.00 ,7416.00 ,6714.00 ,,14130.00 ,0.80 ,0.81 ,0.80 ,0.40 ,0.39 ,0.39 ,0.50 ,0.48 ,0.49 
Kitsap,2013,55-64,19404.84 ,18341.38 ,37746.23 ,16679.00 ,15382.00 ,,32061.00 ,10729.00 ,9911.00 ,,20640.00 ,0.86 ,0.84 ,0.85 ,0.55 ,0.54 ,0.55 ,0.64 ,0.64 ,0.64 
Kitsap,2013,65-,21902.68 ,18483.32 ,40386.01 ,18214.00 ,16446.00 ,,34660.00 ,13408.00 ,12617.00 ,,26025.00 ,0.83 ,0.89 ,0.86 ,0.61 ,0.68 ,0.64 ,0.74 ,0.77 ,0.75 
Kittitas,2013,0TOTAL,16575.86 ,17248.40 ,33824.26 ,11317.00 ,10575.00 ,0.00 ,21892.00 ,5636.00 ,5138.00 ,0.00 ,10774.00 ,0.68 ,0.61 ,0.65 ,0.34 ,0.30 ,0.32 ,0.50 ,0.49 ,0.49 
Kittitas,2013,18-24,4574.58 ,4953.80 ,9528.38 ,1220.00 ,1190.00 ,,2410.00 ,210.00 ,209.00 ,,419.00 ,0.27 ,0.24 ,0.25 ,0.05 ,0.04 ,0.04 ,0.17 ,0.18 ,0.17 
Kittitas,2013,25-34,2160.75 ,2586.82 ,4747.57 ,1597.00 ,1494.00 ,,3091.00 ,406.00 ,334.00 ,,740.00 ,0.74 ,0.58 ,0.65 ,0.19 ,0.13 ,0.16 ,0.25 ,0.22 ,0.24 
Kittitas,2013,35-44,1918.99 ,1986.82 ,3905.81 ,1517.00 ,1423.00 ,,2940.00 ,566.00 ,525.00 ,,1091.00 ,0.79 ,0.72 ,0.75 ,0.29 ,0.26 ,0.28 ,0.37 ,0.37 ,0.37 
Kittitas,2013,45-54,2378.37 ,2389.31 ,4767.68 ,1933.00 ,1714.00 ,,3647.00 ,957.00 ,786.00 ,,1743.00 ,0.81 ,0.72 ,0.76 ,0.40 ,0.33 ,0.37 ,0.50 ,0.46 ,0.48 
Kittitas,2013,55-64,2468.72 ,2513.48 ,4982.20 ,2232.00 ,2143.00 ,,4375.00 ,1446.00 ,1328.00 ,,2774.00 ,0.90 ,0.85 ,0.88 ,0.59 ,0.53 ,0.56 ,0.65 ,0.62 ,0.63 
Kittitas,2013,65-,3074.44 ,2818.17 ,5892.61 ,2818.00 ,2611.00 ,,5429.00 ,2051.00 ,1956.00 ,,4007.00 ,0.92 ,0.93 ,0.92 ,0.67 ,0.69 ,0.68 ,0.73 ,0.75 ,0.74 
Klickitat,2013,0TOTAL,8139.16 ,8248.22 ,16387.38 ,6450.00 ,6296.00 ,0.00 ,12746.00 ,3239.00 ,3063.00 ,0.00 ,6302.00 ,0.79 ,0.76 ,0.78 ,0.40 ,0.37 ,0.38 ,0.50 ,0.49 ,0.49 
Klickitat,2013,18-24,658.07 ,670.09 ,1328.16 ,392.00 ,376.00 ,,768.00 ,61.00 ,57.00 ,,118.00 ,0.60 ,0.56 ,0.58 ,0.09 ,0.09 ,0.09 ,0.16 ,0.15 ,0.15 
Klickitat,2013,25-34,920.14 ,946.13 ,1866.27 ,720.00 ,708.00 ,,1428.00 ,155.00 ,133.00 ,,288.00 ,0.78 ,0.75 ,0.77 ,0.17 ,0.14 ,0.15 ,0.22 ,0.19 ,0.20 
Klickitat,2013,35-44,1169.78 ,1242.15 ,2411.93 ,864.00 ,816.00 ,,1680.00 ,282.00 ,246.00 ,,528.00 ,0.74 ,0.66 ,0.70 ,0.24 ,0.20 ,0.22 ,0.33 ,0.30 ,0.31 
Klickitat,2013,45-54,1414.58 ,1434.81 ,2849.40 ,1057.00 ,1043.00 ,,2100.00 ,454.00 ,409.00 ,,863.00 ,0.75 ,0.73 ,0.74 ,0.32 ,0.29 ,0.30 ,0.43 ,0.39 ,0.41 
Klickitat,2013,55-64,1858.67 ,1799.56 ,3658.23 ,1581.00 ,1452.00 ,,3033.00 ,964.00 ,809.00 ,,1773.00 ,0.85 ,0.81 ,0.83 ,0.52 ,0.45 ,0.48 ,0.61 ,0.56 ,0.58 
Klickitat,2013,65-,2117.91 ,2155.47 ,4273.39 ,1836.00 ,1901.00 ,,3737.00 ,1323.00 ,1409.00 ,,2732.00 ,0.87 ,0.88 ,0.87 ,0.62 ,0.65 ,0.64 ,0.72 ,0.74 ,0.73 
Lewis,2013,0TOTAL,29825.01 ,29452.11 ,59277.12 ,22791.00 ,20759.00 ,23.00 ,43573.00 ,11140.00 ,10017.00 ,6.00 ,21163.00 ,0.76 ,0.70 ,0.74 ,0.37 ,0.34 ,0.36 ,0.49 ,0.48 ,0.49 
Lewis,2013,18-24,2989.74 ,3492.03 ,6481.77 ,1953.00 ,1885.00 ,6.00 ,3844.00 ,397.00 ,332.00 ,1.00 ,730.00 ,0.65 ,0.54 ,0.59 ,0.13 ,0.10 ,0.11 ,0.20 ,0.18 ,0.19 
Lewis,2013,25-34,4276.35 ,4410.40 ,8686.75 ,3017.00 ,2697.00 ,7.00 ,5721.00 ,588.00 ,542.00 ,,1130.00 ,0.71 ,0.61 ,0.66 ,0.14 ,0.12 ,0.13 ,0.19 ,0.20 ,0.20 
Lewis,2013,35-44,4273.79 ,4296.23 ,8570.02 ,3048.00 ,2667.00 ,2.00 ,5717.00 ,968.00 ,805.00 ,1.00 ,1774.00 ,0.71 ,0.62 ,0.67 ,0.23 ,0.19 ,0.21 ,0.32 ,0.30 ,0.31 
Lewis,2013,45-54,5156.58 ,5168.30 ,10324.87 ,3788.00 ,3405.00 ,1.00 ,7194.00 ,1738.00 ,1442.00 ,,3180.00 ,0.73 ,0.66 ,0.70 ,0.34 ,0.28 ,0.31 ,0.46 ,0.42 ,0.44 
Lewis,2013,55-64,5553.82 ,5393.43 ,10947.24 ,4553.00 ,4296.00 ,4.00 ,8853.00 ,2767.00 ,2563.00 ,3.00 ,5333.00 ,0.82 ,0.80 ,0.81 ,0.50 ,0.48 ,0.49 ,0.61 ,0.60 ,0.60 
Lewis,2013,65-,7574.75 ,6691.72 ,14266.47 ,6432.00 ,5809.00 ,3.00 ,12244.00 ,4682.00 ,4333.00 ,1.00 ,9016.00 ,0.85 ,0.87 ,0.86 ,0.62 ,0.65 ,0.63 ,0.73 ,0.75 ,0.74 
Lincoln,2013,0TOTAL,4200.80 ,4184.60 ,8385.40 ,3609.00 ,3516.00 ,0.00 ,7125.00 ,2073.00 ,1923.00 ,0.00 ,3996.00 ,0.86 ,0.84 ,0.85 ,0.49 ,0.46 ,0.48 ,0.57 ,0.55 ,0.56 
Lincoln,2013,18-24,355.63 ,394.31 ,749.94 ,254.00 ,257.00 ,,511.00 ,76.00 ,55.00 ,,131.00 ,0.71 ,0.65 ,0.68 ,0.21 ,0.14 ,0.17 ,0.30 ,0.21 ,0.26 
Lincoln,2013,25-34,426.89 ,425.56 ,852.45 ,409.00 ,406.00 ,,815.00 ,118.00 ,87.00 ,,205.00 ,0.96 ,0.95 ,0.96 ,0.28 ,0.20 ,0.24 ,0.29 ,0.21 ,0.25 
Lincoln,2013,35-44,508.47 ,518.54 ,1027.01 ,461.00 ,435.00 ,,896.00 ,192.00 ,159.00 ,,351.00 ,0.91 ,0.84 ,0.87 ,0.38 ,0.31 ,0.34 ,0.42 ,0.37 ,0.39 
Lincoln,2013,45-54,740.45 ,735.61 ,1476.06 ,591.00 ,555.00 ,,1146.00 ,329.00 ,289.00 ,,618.00 ,0.80 ,0.75 ,0.78 ,0.44 ,0.39 ,0.42 ,0.56 ,0.52 ,0.54 
Lincoln,2013,55-64,922.77 ,922.47 ,1845.24 ,772.00 ,796.00 ,,1568.00 ,518.00 ,517.00 ,,1035.00 ,0.84 ,0.86 ,0.85 ,0.56 ,0.56 ,0.56 ,0.67 ,0.65 ,0.66 
Lincoln,2013,65-,1246.58 ,1188.11 ,2434.69 ,1122.00 ,1067.00 ,,2189.00 ,840.00 ,816.00 ,,1656.00 ,0.90 ,0.90 ,0.90 ,0.67 ,0.69 ,0.68 ,0.75 ,0.76 ,0.76 
Mason,2013,0TOTAL,24069.57 ,25549.35 ,49618.92 ,18195.00 ,16654.00 ,0.00 ,34849.00 ,9407.00 ,8597.00 ,0.00 ,18004.00 ,0.76 ,0.65 ,0.70 ,0.39 ,0.34 ,0.36 ,0.52 ,0.52 ,0.52 
Mason,2013,18-24,2188.71 ,2697.92 ,4886.63 ,1295.00 ,1276.00 ,,2571.00 ,210.00 ,215.00 ,,425.00 ,0.59 ,0.47 ,0.53 ,0.10 ,0.08 ,0.09 ,0.16 ,0.17 ,0.17 
Mason,2013,25-34,3166.17 ,3918.69 ,7084.86 ,1968.00 ,1736.00 ,,3704.00 ,457.00 ,375.00 ,,832.00 ,0.62 ,0.44 ,0.52 ,0.14 ,0.10 ,0.12 ,0.23 ,0.22 ,0.22 
Mason,2013,35-44,3174.44 ,3761.34 ,6935.78 ,2105.00 ,1857.00 ,,3962.00 ,692.00 ,565.00 ,,1257.00 ,0.66 ,0.49 ,0.57 ,0.22 ,0.15 ,0.18 ,0.33 ,0.30 ,0.32 
Mason,2013,45-54,4043.90 ,4301.97 ,8345.88 ,2959.00 ,2596.00 ,,5555.00 ,1272.00 ,1123.00 ,,2395.00 ,0.73 ,0.60 ,0.67 ,0.31 ,0.26 ,0.29 ,0.43 ,0.43 ,0.43 
